date,PC1,PC2,PC3,PC4,PC5,PC6,us_aqi,european_aqi
2022-09-12,0.186854107734943,2.9581614022491407,0.013020510646834094,0.03599084088014555,-0.2917762604797209,-0.15825505254576575,72.33333333333333,50.125
2022-09-13,-0.12247648030715813,2.235966946196563,0.6216417717620186,0.7443347898870819,-0.3425545409788217,-0.4159164738286019,75.5,56.0
2022-09-14,0.7807449121289345,2.0900134092051936,0.44608204253883804,0.5441380506260982,-0.6101746400575814,-0.31869703313621683,77.95833333333333,58.66666666666666
2022-09-15,2.295550319612115,3.4716123601534346,0.025409880812650304,-0.09449383363743333,-0.14140317620580642,-0.36341839126393877,87.125,63.5
2022-09-16,2.813786520622632,3.3606948336445663,0.6948046101442958,0.9243737883025638,-0.4385569365298371,-0.9128031786375495,107.45833333333331,70.75
2022-09-17,2.6427280789141716,3.415308260535994,0.6698571809346968,1.0252842157606465,-0.7033876417003252,-1.1693960050510257,107.25,70.75
2022-09-18,1.8198480380920423,3.9218722089625513,0.5566190889268786,0.8168132587277674,-0.4838192870432007,-0.9929770603492603,106.79166666666669,70.45833333333333
2022-09-19,1.4716530269024786,3.486902553478531,0.01612549667846293,-0.1604333993880677,-0.03774862952673368,-0.2517450973226302,95.08333333333331,66.58333333333333
2022-09-20,0.9065712874732689,2.712821702179203,0.5925703456777506,0.025007123305491565,0.44367191472912954,-0.13323084537108784,85.04166666666667,62.79166666666666
2022-09-21,1.5636618762418593,3.76284668550297,0.5746257162596329,-0.037927189521256045,0.719836066459376,0.1405022036033886,90.04166666666667,64.70833333333333
2022-09-22,1.521625768132508,2.332328536532752,0.4693498643089866,0.4055934841682816,0.1649785573000896,-0.413943429671125,81.75,61.41666666666666
2022-09-23,1.3916021636418356,3.0494823043282904,0.4068844814081297,0.49194405455226736,0.5123190348241868,-0.35090763129196856,89.25,64.25
2022-09-24,-0.36663761191629873,1.8529870620459772,0.41504432769561983,0.5407894394292143,-0.15244643082528392,-0.3041828249806553,81.20833333333333,60.29166666666666
2022-09-25,0.5889622906749634,2.0848496904736264,0.20067101209546687,0.6350537994099665,0.11465490583541114,-0.5409230346264423,70.95833333333333,48.833333333333336
2022-09-26,1.531717286060054,3.6797969764249454,0.0727827999693193,0.15921384521687276,-0.4532689543629948,-0.509856741019244,80.625,61.25
2022-09-27,0.5385528381485729,1.8784306739058458,0.24119546200599415,0.6944426369931922,-0.45543295457065847,-0.36503435353670616,76.91666666666667,55.25
2022-09-28,2.7427434046471744,2.539729907206713,-0.3348621865985311,-0.0126420607192735,-0.5274068248515063,0.11423493519683206,82.875,61.41666666666666
2022-09-29,2.441487949534724,2.3366684264864284,-0.2922167974590489,0.005868611502510152,-0.33537800796264605,0.6342713399998309,89.625,64.41666666666667
2022-09-30,2.318933957287607,5.01194810362706,-1.354022134076902,-2.0625012278293804,-0.8891989539593711,0.7109159664247237,84.79166666666667,62.66666666666666
2022-10-01,1.4311815708867675,3.9913281180702,-1.50967821313009,-2.163354954566774,-1.0423135297861768,1.2609223216591183,70.875,47.208333333333336
2022-10-02,2.0011618815911856,4.480149386734124,-1.248318244503665,-1.758875787438489,-0.3486237736721177,0.7036587166557606,69.33333333333333,44.375
2022-10-03,4.006137125296668,5.540517767485917,-0.835203179921547,-1.3900599351457024,0.6933598005878703,1.0272832724827863,91.29166666666669,65.08333333333333
2022-10-04,6.356951340783333,7.194649152852683,-0.9386069405187772,-2.085400427854695,1.4331720016646547,1.8198636636676004,119.41666666666669,74.58333333333333
2022-10-05,5.6921030805970725,7.104613710446283,-0.34679295549234207,-1.9295727852560387,-0.5227375659909737,1.309577783043438,132.29166666666666,78.75
2022-10-06,3.48481828645448,3.5762812952316665,-1.5820160602351356,-1.8598300919536361,-0.6481047439900108,0.7944796612313917,102.70833333333331,69.0
2022-10-07,1.8824403059239585,2.1283035319462797,-0.28675912107615703,0.18165285861539346,-0.09858720769744768,0.4430285491998714,92.54166666666669,65.58333333333333
2022-10-08,3.321044032105166,3.060310166273938,-0.6085715577474328,-0.4089628059106634,-0.43604343532415646,-0.06763073985173568,96.04166666666669,66.91666666666667
2022-10-09,-0.7172847386258379,1.7712695016302764,-0.7132225078818787,-0.1885527010004196,-0.28917621549329436,-0.368131257442344,89.04166666666667,61.958333333333336
2022-10-10,-1.2539773214446217,2.486136943750807,-0.2978910568289647,0.18970175351553312,-0.049412373577049265,-0.27620181128149124,54.54166666666666,30.70833333333333
2022-10-11,-2.145775882649721,0.9461667451782424,-0.21607779062715696,0.4447244631657036,-0.4019323677701532,-0.1296387729055317,53.208333333333336,27.416666666666668
2022-10-12,0.13856264737042656,1.8975853538952312,-0.42929419734341545,0.07439553382687283,-0.26483891400139065,-0.048888287765244204,56.458333333333336,33.625
2022-10-13,-0.007016866049744066,1.7797321974042155,-0.3910625936732546,0.19166555145542338,-0.05850189205837374,-0.267013177054678,69.29166666666667,45.25
2022-10-14,0.39246869492660014,3.515795292208179,-0.7638174757599951,-0.5253734283605099,-0.18004315996270628,-0.5356817556980658,66.83333333333333,40.708333333333336
2022-10-15,-0.7243530227573007,2.5802946210028597,-0.25664991715576835,0.3022817627203524,0.2603184308447168,-0.37349374566594745,55.91666666666666,34.416666666666664
2022-10-16,-1.8309189111664463,1.8813008690649229,-0.44811584943410526,0.07311663034538535,-0.23206895477215833,-0.2888181869450323,53.958333333333336,27.95833333333333
2022-10-17,-1.9614479913255514,2.2265897072446132,-0.45601333620833145,-0.03762037186721883,-0.7412683976240798,-0.5431289136666938,44.91666666666666,21.95833333333333
2022-10-18,-0.7488925486769793,3.6349937893168955,-0.09345600005520777,0.09061977514079651,-1.0129201260498821,-0.4904983038579637,56.083333333333336,30.041666666666668
2022-10-19,0.6229120891330255,1.0541249871570058,-0.8474142476172014,-0.19475499244581868,-0.3676126094838943,0.026551460378181284,64.125,46.41666666666666
2022-10-20,-0.8958576271303647,0.4280365263486431,-1.0585082280501688,-0.20635388572753663,-0.21061617330453017,-0.4830794822935808,61.79166666666666,36.91666666666666
2022-10-21,-0.4092406130644058,0.3925737694337344,-0.7471162958626021,0.14556509619523725,-0.2281154164010624,-0.38236149263817,50.75,37.333333333333336
2022-10-22,2.7202854189862973,-0.7199495736635956,-0.8103485036161926,0.13610393752836572,0.038381771451549314,0.16613989217849598,92.20833333333331,62.66666666666666
2022-10-23,2.644332277170721,1.1919874059606215,-0.2653211006673145,0.5982037434420587,1.318303385791299,-0.6210768631682412,100.375,66.45833333333333
2022-10-24,3.0398339400673655,3.3834347727384473,-0.013579048590149974,0.16667908062880796,1.5902324991021142,-0.5180876294301746,95.875,66.375
2022-10-25,6.406446303886381,6.667467008404401,0.1912718343290393,-0.02266217342414765,2.289822916823002,-0.5777330811834225,117.75,73.95833333333333
2022-10-26,1.928196877581127,1.122684651260184,0.12631236998225623,0.4663915059690279,0.8646512402440002,-0.8163239279384489,116.375,73.41666666666667
2022-10-27,0.028364803934920378,0.5042036069308841,-0.8498594092861675,-0.1867655186585727,-0.02740548429626389,-0.41719211678365753,76.95833333333333,54.833333333333336
2022-10-28,-0.9109452653029928,0.14689038653107134,-0.9381814732944033,-0.1501410034292478,-0.27906278564176323,-0.399527282234759,60.583333333333336,35.166666666666664
2022-10-29,1.4128210082901393,0.14686889973101133,-0.7050129461872122,-0.06004471576303962,-0.5838067010608051,-0.4270193659709909,69.83333333333333,49.458333333333336
2022-10-30,2.9892345575360233,-0.7824373396058387,-0.07710903735452476,0.6293128592737866,-0.6159094866545902,-0.8494265250179146,100.29166666666669,67.70833333333333
2022-10-31,2.6449793847425114,-0.7370677398409323,-1.4497279512918537,-0.7949178482467572,-0.70246384523086,-0.8527131569351838,116.16666666666669,73.45833333333333
2022-11-01,-0.4764453235165898,0.5803963177644637,-2.1820162941285774,-1.6589835225460183,-0.4155721601773474,-0.6661625708811735,79.25,53.708333333333336
2022-11-02,-1.305173500938915,0.5766892615321931,-1.8124352490408793,-1.2518671968279518,-0.2254526904125694,-0.358585189007245,56.41666666666666,31.416666666666668
2022-11-03,-1.3677099372778598,0.6770878385176927,-1.626369687664964,-0.9205034730036129,0.1069351428500241,-0.508859415146829,47.75,27.125
2022-11-04,-1.1508380837198968,0.9942097555137693,-1.7350214873350955,-1.1236698746569687,0.13275659720166968,-0.1994096336166186,52.625,26.541666666666668
2022-11-05,-0.2609117547708101,0.7146694519758577,-0.5287240850313651,0.2612550371957744,0.44608264268154946,0.029737654469171933,57.083333333333336,32.083333333333336
2022-11-06,1.951131882206876,-0.19611542773375087,-0.1345492198726555,-0.1408812138150589,-0.08161524884188731,-0.21884368475051216,83.75,59.583333333333336
2022-11-07,0.8734749741815506,-0.06916312151017495,-0.7997163377633235,-0.2844238425168678,0.06887811810686216,-0.3961342161648567,82.625,61.79166666666666
2022-11-08,0.06576583577488924,0.11889976390401699,-0.7701866699928461,-0.18670009140213883,-0.13498006340146088,-0.31326471402034306,78.25,59.16666666666666
2022-11-09,-0.1976223340586746,0.14618001811858033,-1.1027402841256913,-0.6064125174037246,-0.2223533581507102,-0.36975821797865693,73.375,51.875
2022-11-10,-0.6475298502492727,-0.15517931535544044,-0.8382315576128749,-0.14715750354625157,-0.5296193910791107,-0.34965210237932753,60.208333333333336,35.833333333333336
2022-11-11,0.923795491892444,-0.8857943633045904,-2.0615358310240626,-1.3057010732970291,-0.8044323318479076,-0.8417882580855499,80.04166666666667,59.958333333333336
2022-11-12,-1.932081177129252,0.22919496942002715,-1.8245670601779984,-1.252480869177255,-0.7095750569525686,-0.5322280541552195,59.5,34.375
2022-11-13,-1.5581108328642679,0.5534462147908397,-1.8698667685088508,-1.2187451850871696,-0.028184077368604257,-0.4296468928773715,40.125,25.5
2022-11-14,3.2205889905745533,-0.6119262020715367,-0.9293065931720874,-0.6914160167988324,-0.9432565240560774,0.5966771980854645,70.0,49.958333333333336
2022-11-15,4.549244879249978,-0.3824621114310074,-0.5945327928990907,-0.614963703082183,-1.0499198166126746,0.5958871522067185,127.66666666666669,77.25
2022-11-16,3.9889318217589946,0.29952032901530895,-0.009926847856613664,0.08360580216391487,-0.45254137740584194,-0.8648241828727621,129.29166666666666,77.83333333333333
2022-11-17,4.451699787179654,0.5301766404141027,-0.04650925178874873,0.5831441010257727,0.4295103845734556,-1.5355308575822857,139.375,78.70833333333333
2022-11-18,4.5670141953358145,-0.08211013873248374,-0.313049403663267,-0.00028723334549188,-0.27615733006910775,-1.3166452422068233,140.66666666666666,81.45833333333333
2022-11-19,3.369190483199398,-0.4267703380124102,-0.4983145886846211,0.2302502273605553,-0.09074260534867198,-0.9938105603077904,118.54166666666669,74.29166666666667
2022-11-20,3.261626884629956,0.35445909198293896,-1.0507967739175037,-0.43332246897143506,-0.5317460296404455,-1.4073101324029724,117.33333333333331,73.875
2022-11-21,2.2731254577947553,0.7800726292605101,-1.175830708659772,-0.4966891695990953,-0.711983062259424,-1.0322555038304018,110.04166666666669,71.625
2022-11-22,1.2700572263303898,0.8535763533730546,-1.37443985382951,-0.714332798922391,-0.4251543917148408,-0.5624102757704913,96.875,67.25
2022-11-23,1.083395498039721,2.078871438671328,-0.763729675358389,-0.10390081514324945,-0.45484361968498976,-0.8579038201145286,76.125,54.29166666666666
2022-11-24,1.9470448724231844,1.8586780134506495,-0.693172907833631,-0.1722723846171843,-1.064877297296557,-0.4264029934120511,93.25,65.83333333333333
2022-11-25,-0.8094314450153101,1.8207509600622915,-0.5566190725126979,-0.05177289445776774,-1.0745188008630684,-0.5070757303959859,75.79166666666667,53.875
2022-11-26,1.3801661419002038,0.45491212415213667,-1.0396325767403607,-0.391108538216178,-0.37542778188795,0.7973455783748336,64.625,39.41666666666666
2022-11-27,5.578762499846293,1.2576964600784832,-0.815236737060767,-0.4100242429023974,0.24006834283500975,1.5471456008569726,101.16666666666669,68.54166666666667
2022-11-28,7.298294204832779,0.9416723900254667,-0.4892119951716975,-0.36222702167251,-0.16931006719472474,0.8198692560888571,146.25,85.125
2022-11-29,3.705486443871106,0.4324744147437842,-0.5202978443400473,0.21168153191388422,0.06439842811611236,-0.7306855591159055,132.70833333333334,79.16666666666667
2022-11-30,4.365735405299062,-0.5204900244096572,-0.787320313852698,-0.41644773458464757,-1.4914773231704468,0.33018184598470035,120.16666666666669,74.95833333333333
2022-12-01,1.2484509099010155,0.05471248773821122,-1.1367757555005549,-0.32562119643689885,-0.16696616838221023,-0.057145493755015916,112.54166666666669,72.25
2022-12-02,-1.9984932797831114,0.9916783334821052,-0.8037461680258898,-0.1560238509545276,-0.1904536766009755,-0.34646463502877745,66.125,42.083333333333336
2022-12-03,-0.06202005426118163,0.3227960105749434,-1.2213694946319515,-0.38647006455162136,0.09130378792367232,-0.3697695479863858,53.708333333333336,35.166666666666664
2022-12-04,4.020201007061846,-0.7990009569348844,-0.7157432882065219,0.23123190494508156,-0.5332741719199823,-0.17000836590769586,96.5,64.70833333333333
2022-12-05,6.74470279574185,-1.0067545922586427,-0.5487118590049179,0.2528432687740426,-1.2736027989357754,0.17941913039931448,148.25,85.70833333333333
2022-12-06,8.248355271017427,-1.2007108710933516,-0.26463426053958716,0.7730727900165604,-1.6069570025346398,-0.6105065214200363,157.08333333333334,95.08333333333331
2022-12-07,9.32685161153611,-1.5445409910548569,-0.6884435893863529,0.6808574129415811,-1.6256247072631662,-1.3796246129944287,165.08333333333334,107.41666666666669
2022-12-08,4.558438584960414,-0.6532511993150001,-1.6625400321215662,-0.6565757628057712,-0.9200739025877698,-1.4399728819328217,155.91666666666666,94.5
2022-12-09,0.7753868789235996,-0.8763419785775914,-2.2776893146885056,-1.472204837138214,-0.8337533741257626,-0.9230173830557782,103.41666666666669,69.29166666666667
2022-12-10,0.20168094436112813,0.8204330809524678,-1.582049723065977,-0.6853800568896171,0.7270772755691273,-0.5921548685219254,70.20833333333333,48.79166666666666
2022-12-11,0.9839662785207198,0.8545768044140506,-1.4314776087391552,-0.865765790430048,-0.03201864775817948,0.03861702194725623,71.70833333333333,49.208333333333336
2022-12-12,0.13217713770639322,0.25628941869411387,-1.70452433303324,-1.2956462410320997,-0.8352808213234235,0.2902218753474099,69.33333333333333,44.66666666666666
2022-12-13,-2.7287485044867315,0.27670100057655156,-0.1322575637978557,0.5304993563549943,-0.7762963915524437,0.16718317713197686,62.25,35.416666666666664
2022-12-14,-5.000632467801815,-0.3297448921224741,-0.43827361520591573,0.25458847412936814,-1.1476119851667386,-0.1090060451524808,21.83333333333333,12.75
2022-12-15,-4.914270981730492,-0.44199467536444353,-0.44444922105634466,0.31491259468470656,-1.006598567551772,-0.17946321694139997,14.625,13.25
2022-12-16,1.1454432633682892,0.17783065032281106,-0.42799894635551894,0.4161970818037294,-0.3828380685033699,-0.12394308494327368,44.625,40.375
2022-12-17,3.791398024598735,-0.09959144815387046,-0.6560151261311897,-0.09616577013745299,-1.0966454067657936,0.5900078014610047,108.16666666666669,71.04166666666667
2022-12-18,2.789214053757059,-0.8027549559475956,-0.5446551350391473,0.07031539586026692,-0.9964833589966384,0.1639559132194063,111.58333333333331,72.125
2022-12-19,1.8626379361162742,-0.6108602084318527,-0.7495059688247788,-0.4348187046449547,-0.982467922328767,-0.3583617639865765,94.625,66.45833333333333
2022-12-20,2.8547649659389926,-0.5492263560221452,-0.7265555373468038,-0.1192681113779045,-0.7604858996324524,-0.02051526249906456,106.91666666666669,70.625
2022-12-21,1.8667471157024667,-0.2643455512699718,-0.9317483312780853,-0.0947040160157211,-0.3898248115327939,-0.5139046811855209,110.91666666666669,71.95833333333333
2022-12-22,3.6456259518260374,-0.9186090314342427,-0.6830351041443868,0.2233726963879396,-0.7960790983207762,-1.0619025869049419,113.29166666666669,72.70833333333333
2022-12-23,5.348802885714204,-1.2075893630870322,-0.5428670833356694,0.413253144099555,-0.786635324912076,-0.4757760105388308,138.625,80.79166666666667
2022-12-24,3.852945721190795,-1.3084294330378705,-0.9497716517033477,-0.24118927414909355,-1.607893262474941,-0.18763938945197936,153.04166666666666,89.875
2022-12-25,-1.5395134060092828,0.44682607437495425,-1.5320297017024387,-0.7836037106817126,-0.6205543051463926,-0.9466133265484014,80.29166666666667,49.833333333333336
2022-12-26,-0.8920612384316553,1.0256444223792214,-1.0713359223198042,-0.3697128365373393,-0.6666436979349473,-0.9995994410093816,56.29166666666666,30.625
2022-12-27,-0.7770932273240706,1.0456740957413326,-1.0966682272269057,-0.3717081721459563,0.015023521871187303,-0.3776770250141966,63.125,36.333333333333336
2022-12-28,0.379091925867832,2.0911025150917197,-1.097243550071731,-0.21276992415608154,1.3674921498434685,-0.20348284124967295,65.58333333333333,39.0
2022-12-29,2.694979280979176,5.009565016073349,-0.9405946041381397,-0.5090019685959047,1.7965984202545244,-0.21446550368274764,77.75,55.875
2022-12-30,1.250745809558983,3.679925498913775,-0.8476920279634117,-0.29243649601091154,1.1175172555290065,-0.3563595373895655,78.91666666666667,58.66666666666666
2022-12-31,3.304952789103052,4.930137374530668,-0.7358204482763019,-0.41994799128323423,1.2207845924632432,-0.24368372958451284,77.625,55.91666666666666
2023-01-01,2.789270072974579,2.8960228624764066,-0.7790397885087823,-0.3199491721488162,0.8755160817389046,-0.2784192903632497,101.25,68.83333333333333
2023-01-02,1.5020883064642983,1.2036808681948914,-0.7872457276053287,-0.18130482059710173,0.1080169446026049,-0.11701344380711316,90.75,64.95833333333333
2023-01-03,2.829122768544257,0.2902111930656654,-0.6461260014802241,-0.5240276820384375,-0.565724774297416,0.16617538928393896,90.04166666666667,64.79166666666667
2023-01-04,2.779808006412359,0.015191864024135415,-0.607421118344471,-0.239259042399449,-0.5703709706872695,-0.13218702480387237,113.08333333333331,72.66666666666667
2023-01-05,3.6624540510471157,-0.5804866794466744,-0.5132062294122075,0.09556397948299433,-0.72404842983234,-0.5771477762315947,113.29166666666669,72.66666666666667
2023-01-06,2.840301195907075,-0.8186274504625288,-0.5154388069508374,0.04340587868246427,-0.9869248694795889,-0.56017799246082,142.20833333333334,81.83333333333333
2023-01-07,5.03941670201798,-1.0015292173065802,-0.6443662410767838,-0.055085912706694884,-1.001475221980106,0.8480371121339104,118.79166666666669,74.45833333333333
2023-01-08,7.001666270410989,-1.1077480455609858,-0.7757034897865338,-0.385924539470915,-1.7068252610671466,1.778314790773807,153.91666666666666,90.95833333333331
2023-01-09,1.4573073423243508,0.26154419441535587,-0.5019634686486191,0.39288097268289907,0.04867920043757255,-0.9462985191657254,115.95833333333331,73.58333333333333
2023-01-10,2.014515706811889,0.15961998991352241,-0.588288547075611,0.32596513734078314,0.29142862852499485,-0.8270020379761351,91.33333333333331,65.16666666666667
2023-01-11,2.5819861735024374,0.6510607105872381,-0.38131277937186264,0.671029308149468,0.3600881528753628,-1.2858836543817735,101.45833333333331,68.875
2023-01-12,2.382670313921369,1.6933904999145328,-0.21346961740029777,0.6407795503285022,0.13005721625227906,-1.5262943269749578,104.83333333333331,69.75
2023-01-13,1.162131967458981,2.747467099398581,-0.11413885658728251,0.4580302188313984,-0.38785991548016974,-1.6590690580690957,98.04166666666669,67.625
2023-01-14,-0.059971722920988874,2.215916671500174,-0.12120324006544632,0.396441690591519,-0.6457726928930649,-1.4868276770335196,80.08333333333333,60.125
2023-01-15,0.29348242524141194,2.4149454563130903,-0.24977244613795196,0.2024805295018915,-0.4226550071060405,-1.1238819456551126,77.29166666666667,59.04166666666666
2023-01-16,0.29071080388250736,1.829660542551637,-0.2116882808774744,0.3501683150551309,-0.3698442831320157,-1.0706791254756087,79.54166666666667,60.958333333333336
2023-01-17,0.6721458840562607,1.5544459208965655,-0.20984376462938098,0.39535082598205123,-0.8311371409592248,-1.41600561954065,82.79166666666667,61.875
2023-01-18,2.1594805074551586,0.6618305878111013,-0.4486489935924581,0.053130927031442864,-0.6469010372202894,-0.6730493595366068,95.75,66.66666666666667
2023-01-19,2.7127751192034872,0.452196595195621,-0.5063929751680811,-0.029043398747629984,-0.23507057286390454,-0.04892490040714011,108.91666666666669,71.16666666666667
2023-01-20,4.107535978845058,-0.5031216556783222,-0.3176592702422033,-0.14245364589894877,-1.4907194406057536,0.6708344204274279,123.70833333333331,76.0
2023-01-21,2.2441364771100853,-0.6737034574025487,-0.3576568543305826,0.23701475952912499,-0.9872183776804689,0.13892604185895377,119.0,74.54166666666667
2023-01-22,4.460421625918062,-0.47130304611554574,-0.4641772931639921,0.30007688859170323,-0.4961565482069068,-0.1973345731347938,126.33333333333331,76.70833333333333
2023-01-23,1.0773116135205456,-0.10710646870622607,-0.9917833330700245,-0.5603956043644495,-0.997042215920623,-0.38944847323835696,124.20833333333331,76.16666666666667
2023-01-24,-0.14898424793932025,0.10988060882350953,-0.3491830037679065,0.44530182528112555,-0.39289039149551214,-0.8845488030372398,80.375,60.91666666666666
2023-01-25,2.495271683919814,-0.05379855584949255,-0.3565539577899264,0.495831562655642,-0.8255085510768336,-0.3930967050284399,97.33333333333331,67.25
2023-01-26,2.8147640418613675,0.08343499233422283,-0.5756920446780391,0.29030804484280076,-0.4819377959986954,-0.25757327134783015,120.5,74.95833333333333
2023-01-27,0.15157910713017492,0.5357408837917252,-0.4665444756809541,0.4390800988115146,0.04955868672359002,-0.45689571657044736,101.04166666666669,68.41666666666667
2023-01-28,2.4383312363673686,-0.21106541815879162,-0.6802486264472148,0.20041716837638282,-0.5554219526162643,-0.16165996894924212,87.375,63.5
2023-01-29,3.1611382582020235,-0.45222341060053106,-0.6159042836304889,0.28251455946997445,-0.5037712272518239,0.13149352781943552,118.29166666666669,74.16666666666667
